vehicle_id,registration_number,vehicle_type,make,model,color,owner_person_id,registered_location_id,associated_person_ids
17debcc4-f456-4d1f-b368-375f2017e9ef,AP31DW1871,motorcycle,TVS,Apache,Blue,37772833-f9b3-473f-afdb-dcde86603a27,f34ee675-7a0e-436f-b6ca-61f475bbb7b6,
e837ac16-e3e7-40c9-be0f-a05ce0cf4b3f,AP43KP9766,motorcycle,Honda,Activa,Blue,37772833-f9b3-473f-afdb-dcde86603a27,f34ee675-7a0e-436f-b6ca-61f475bbb7b6,
c0803666-5ee6-4567-b11f-8b6f3d01df7e,AP46AF4968,motorcycle,Bajaj,Pulsar,Red,0538e12f-c097-48aa-a915-cbce58c24001,f34ee675-7a0e-436f-b6ca-61f475bbb7b6,
b3210319-b75f-488d-9207-2a008382f0d5,AP27NN0639,motorcycle,Bajaj,Pulsar,Black,feca4f5c-c32a-4157-8300-3e7af6681044,f34ee675-7a0e-436f-b6ca-61f475bbb7b6,
bc68dce6-849e-48ba-86b1-4c26f6a63b8f,OD28BV5729,car,Honda,City,Silver,81d6d00c-25cb-41fe-95f5-b9b2e0a2945f,3657e03b-3d50-4b79-9079-c8ce5b4fcd39,
373c7c6e-97e2-49f6-9086-9ccee13535f4,OD57LW8950,auto-rickshaw,Bajaj,RE Compact,Silver,81d6d00c-25cb-41fe-95f5-b9b2e0a2945f,3657e03b-3d50-4b79-9079-c8ce5b4fcd39,
32997900-1a5f-4adc-b5d9-ac882af941fb,OD40WM9252,auto-rickshaw,Bajaj,RE Compact,Maroon,9e5d6672-3c18-41cc-85eb-a6f80e562b31,3657e03b-3d50-4b79-9079-c8ce5b4fcd39,
976cd682-6cba-4c17-a64c-cb7e20ad42ae,OD58FR0202,motorcycle,TVS,Apache,Blue,1129e843-7fc0-4872-8a26-186679b4dc1b,3657e03b-3d50-4b79-9079-c8ce5b4fcd39,
5ee09c64-bc5a-44b1-ad6c-f9c67d93cee9,OD12PW2272,car,Mahindra,Bolero,Grey,184369ba-14c4-4842-97e7-e68969aedc29,3657e03b-3d50-4b79-9079-c8ce5b4fcd39,
67f358e5-7899-4088-b8f5-d64d467e68e5,OD03CR5924,motorcycle,Royal Enfield,Classic 350,Blue,184369ba-14c4-4842-97e7-e68969aedc29,3657e03b-3d50-4b79-9079-c8ce5b4fcd39,
f329b283-5525-4787-92e4-8a0d368cfd1b,AP47MV7432,auto-rickshaw,Bajaj,RE Compact,Black,6f0fd9d3-8825-4c20-bc6a-0c8ec811ea91,385fa6c3-4652-4cd3-9e88-aa4c1c315acd,
c5fb96b2-9cb6-43cc-99a3-9438039c520a,AP42YZ7701,motorcycle,Hero,Splendor,Blue,aab5c2e2-b556-4c00-9b8c-f2c20a703c96,385fa6c3-4652-4cd3-9e88-aa4c1c315acd,
9a030f67-62e6-4293-a31a-e8674e359c2f,AP57ZP4946,motorcycle,Honda,Activa,Red,0b8dd6d3-22bb-47a0-808c-b63a0a1aa0ae,385fa6c3-4652-4cd3-9e88-aa4c1c315acd,
82cb0bde-7f5a-4957-ad6e-da0146971ecc,AP53EB3236,truck,Eicher,Pro 2049,Black,63c218e5-a8d7-4156-916b-0ac94511fe49,385fa6c3-4652-4cd3-9e88-aa4c1c315acd,
bad4ea02-20c4-4965-acad-8e24d51cb783,AP22TV4059,car,Honda,City,Blue,fe20282c-04fe-43f8-9caf-228fa637943a,385fa6c3-4652-4cd3-9e88-aa4c1c315acd,
62099bbd-695f-4055-b02b-274a5dce3768,AS26TG2156,van,Mahindra,Bolero Camper,White,0b49380e-ef82-4cac-a02c-86c38e38c513,44a689bd-ea9d-49fe-917d-79a7404e631f,
73173677-54fc-4d8b-a511-98f25a0c4c55,AS50TL4898,auto-rickshaw,Bajaj,RE Compact,Grey,5dedbd6a-af3a-4512-a09b-cff557027e89,44a689bd-ea9d-49fe-917d-79a7404e631f,
e4a29a17-7471-46b2-8834-96326ce30bb9,AS26FN8479,auto-rickshaw,Bajaj,RE Compact,Blue,5dedbd6a-af3a-4512-a09b-cff557027e89,44a689bd-ea9d-49fe-917d-79a7404e631f,
ce56a777-f9ee-4274-8d20-1664b30d7016,AS19KM8296,car,Tata Motors,Nexon,White,fe23bf1a-8c7f-4ce5-bf1d-7b53804dd17d,44a689bd-ea9d-49fe-917d-79a7404e631f,
d89885fc-d7c7-424c-aa9b-a9fc3f03fa69,AS34JT9170,motorcycle,Royal Enfield,Classic 350,Maroon,02131cae-05b6-48f4-91ac-13a2087cf17b,44a689bd-ea9d-49fe-917d-79a7404e631f,
f4b6959c-eeaf-4c34-aaf2-effd45e9055f,AS35UN4033,motorcycle,Royal Enfield,Classic 350,Maroon,bc84909a-49d0-4807-a336-6267a3bfcd8e,44a689bd-ea9d-49fe-917d-79a7404e631f,
fe8c93e5-eeda-4dee-b4bb-a58919bac239,WB07FZ6519,motorcycle,Royal Enfield,Classic 350,Silver,20181e3c-45af-4430-8cf1-491c0abeb0d0,cf211dcd-89bd-42b4-9672-5311955f96e7,
97fc001d-fae8-4ca5-ad29-572f9b06d1be,WB58CS0877,motorcycle,Honda,Activa,Blue,ab128c37-62b3-4a8d-8c3b-029145f00505,cf211dcd-89bd-42b4-9672-5311955f96e7,
6a5a62e5-2573-464b-8c4e-e852fb732005,KA44HM1286,motorcycle,Hero,Splendor,Red,0a9885f7-d5d7-41b3-9203-7fdad11eac77,c979adee-c596-4e7a-ab3a-5fed248c8265,
8277ae76-e586-4fda-8bb2-ff722f60150b,KA33EE4664,motorcycle,Hero,Splendor,Red,735b7692-768a-477f-9084-61285d2d750f,c979adee-c596-4e7a-ab3a-5fed248c8265,
93b945b3-9cda-47ea-abc5-f3556d38bfc5,MP56RA5268,car,Maruti Suzuki,WagonR,Black,c27e7bcf-6fa8-4742-b4fc-43211110a189,0c59af77-a212-46d4-b2dc-84da2b403d3c,
932c753e-0344-4ae5-b82b-f191521e10a4,MP18SR0414,van,Tata Motors,Winger,White,0490d0b6-06a4-4b35-8eef-b0980c4826b5,0c59af77-a212-46d4-b2dc-84da2b403d3c,
0428d374-9ae3-4179-ab70-03b699096792,MP09LK0263,car,Toyota,Innova,White,468c8851-3dba-499f-9a9f-879fcbd097f3,0c59af77-a212-46d4-b2dc-84da2b403d3c,
8fa44cd5-8e97-4d06-b8f0-868ed455ed0f,OD51VU1032,truck,Mahindra,Bolero Pickup,Grey,6a1dcf18-6c4f-44c3-a14b-752c80221fe0,433d1091-50e0-46d0-b34d-21ea36046dae,fecebe3d-821d-4461-8f73-50f40303c96c
757fe8b8-5158-4d8c-bdf8-20fc1613634c,OD55XR1365,car,Maruti Suzuki,WagonR,White,6a1dcf18-6c4f-44c3-a14b-752c80221fe0,433d1091-50e0-46d0-b34d-21ea36046dae,
f8b5e534-1cee-449d-bf24-992db5ae067a,UP41FU8595,motorcycle,TVS,Apache,Red,05561b10-d7a9-48d8-92d5-ae14c0ecf618,9dda0b2e-ff57-4c9e-ac43-43e122f085c1,
b3e8cb5b-f187-4f40-ab39-5af63cb12ddc,GJ16BJ1570,motorcycle,Hero,Splendor,Blue,780380a3-fe83-4fb6-980c-cab0208c14fb,88f5cf00-b2bf-4ddd-9579-e495c6cecc0c,a53fff68-2c1f-4540-a9b7-9187343dc876
ebb42435-dd7d-4145-a73d-f101b1931b12,GJ34AF5643,car,Toyota,Innova,Blue,877e4601-9661-482e-a4b7-9164a85e4d3d,88f5cf00-b2bf-4ddd-9579-e495c6cecc0c,
86dbcdc2-5595-4a34-adf7-4df914925da7,GJ06VV0963,car,Honda,City,Black,43d6d5e5-4069-49b1-adf2-92508b4c5713,88f5cf00-b2bf-4ddd-9579-e495c6cecc0c,
4b0af108-c26f-4d91-b2ce-4bba5d490e86,GJ36YP6777,car,Honda,City,Maroon,dfed3cd5-d037-4835-bf2e-36f5e37ef72a,88f5cf00-b2bf-4ddd-9579-e495c6cecc0c,
cecb98f6-4d9d-487a-8254-701b226ccd57,GJ22GM7454,van,Tata Motors,Winger,Grey,fe931aa5-1a5c-4359-ae2b-b2d6f4914767,88f5cf00-b2bf-4ddd-9579-e495c6cecc0c,
aa68d62f-e3bb-4784-a0a4-a87db76e195d,GJ52MX2855,motorcycle,TVS,Apache,Black,3d4dd561-8d8a-4ded-a61e-137e9412470e,88f5cf00-b2bf-4ddd-9579-e495c6cecc0c,
48b6828d-439d-444f-b00a-49c87b819d25,AP45DA5092,auto-rickshaw,Bajaj,RE Compact,White,1bbda7bf-3c51-4ec5-82a1-13f67ec57469,d6f40bfd-4360-4e5a-b544-68d5bf70b311,
349b473f-56c6-4a73-ac6c-61537e965fcd,AP01BF4201,motorcycle,Hero,Splendor,Maroon,900a275e-78e3-4da0-92b6-405e6baf54d4,d6f40bfd-4360-4e5a-b544-68d5bf70b311,
9d85c7bd-7e74-48b7-966b-f37fb249ab03,AP32AZ1403,motorcycle,Royal Enfield,Classic 350,Maroon,56c6e716-d5cf-457c-838f-8597efcf6574,d6f40bfd-4360-4e5a-b544-68d5bf70b311,
cf8da65d-6057-425c-b72f-0a5f9c673c51,TS48AA2746,motorcycle,Honda,Activa,Silver,1137e07f-71ca-42ab-b209-d56326ad6892,a67d384b-edfc-4caa-8a46-8b72e3208724,
403bcccd-1036-437b-a244-054e1695897e,KA09DV8762,motorcycle,Royal Enfield,Classic 350,Black,47cd2876-45e7-4a27-a41b-9058186bf9e6,30a28f6c-c417-4a0d-bbab-ea3cbe4771ab,
3c736de8-4a63-4163-8fb8-8de2c45dd6c8,KA06PH8367,car,Tata Motors,Nexon,Grey,49711e74-7614-4ca4-9934-31759b0e790a,30a28f6c-c417-4a0d-bbab-ea3cbe4771ab,
d4bf6ec1-c59a-480e-920e-1b38921941f5,KA52DT6173,motorcycle,Honda,Activa,Blue,49807938-41b4-409c-a30f-97dee538b9c0,30a28f6c-c417-4a0d-bbab-ea3cbe4771ab,
0759af56-567e-4762-a6ca-e21601241ff5,KA40XA8497,motorcycle,Bajaj,Pulsar,Blue,0139f6c3-ea26-4a2f-a382-088470d13e1a,30a28f6c-c417-4a0d-bbab-ea3cbe4771ab,
bc79f720-8329-4daf-865e-7c5f4de73867,UK25ZS1530,car,Mahindra,Bolero,Grey,38bc1d79-71df-47db-82fe-43dd4ee1c367,32a1289c-5423-492e-99ff-35bf1bfde5d8,
be49eaa0-b36c-4406-8931-b08e6aae195e,UK49UL2786,auto-rickshaw,Bajaj,RE Compact,Grey,b405272f-893d-4df1-8b26-7eb055351000,32a1289c-5423-492e-99ff-35bf1bfde5d8,
14d16260-06be-49f6-b397-6b2ffeb68690,UK32VV8534,motorcycle,Honda,Activa,Blue,21edad88-9510-4e28-b048-b85a9fa20cee,32a1289c-5423-492e-99ff-35bf1bfde5d8,
29505327-e4c2-45a4-b4fc-c51a2152a9d6,KL03RY9782,van,Mahindra,Bolero Camper,Red,c698a253-26b5-469f-b190-c1ac7b72764a,d6543cb1-8eae-431f-aa0f-426dc3d2d8aa,
1bcab7c7-f37c-4c04-9f0b-1f144f5583c0,KL44WP1751,motorcycle,Hero,Splendor,Maroon,1868b78f-e043-471f-a667-0d0ed4849e30,d6543cb1-8eae-431f-aa0f-426dc3d2d8aa,
09996cdf-3675-4543-a5aa-84f6198a0ce0,KL12KW8515,motorcycle,TVS,Apache,Black,cfda4258-bc47-4c3a-86ab-f83d8cf5d706,d6543cb1-8eae-431f-aa0f-426dc3d2d8aa,
cddc2916-944e-4ff6-8bde-e319b4bbe577,KL60RY7246,motorcycle,TVS,Apache,Red,7ed3b0c0-5f7f-4da6-a8fb-e0a4925b051d,d6543cb1-8eae-431f-aa0f-426dc3d2d8aa,
8ca365f2-3204-43b2-b4ea-66435640cad8,KL49BX6795,car,Maruti Suzuki,WagonR,Blue,f4061799-830f-4ecf-a262-8c8fb411409d,d6543cb1-8eae-431f-aa0f-426dc3d2d8aa,
b25304a7-0237-4e78-b8d7-172feb8002c0,KL42NJ6000,motorcycle,TVS,Apache,Silver,01ab5fce-8a23-44a9-97a4-7a2ec28875b0,db717a45-5491-48ac-ab83-6c494e47532c,
4749cdda-c143-45c1-92ac-c3ed19c04638,KL59LQ7337,car,Hyundai,Creta,Silver,b0fb70c1-4e38-4b7e-b853-2fa141291205,db717a45-5491-48ac-ab83-6c494e47532c,
a622242f-1585-41ff-b055-8ca1a08087e9,KL60XK7060,car,Mahindra,Bolero,Blue,24cdb6fd-17fb-45ff-96cf-6fe82528534b,db717a45-5491-48ac-ab83-6c494e47532c,
6159dc6a-6776-499b-81f2-3de769493a26,KL19LD5052,car,Toyota,Innova,Maroon,818f6e31-6438-457c-aacd-d9b1673a1c33,db717a45-5491-48ac-ab83-6c494e47532c,
d8cfab06-47a4-4f4c-bacd-673ccaa50487,MH49KR6198,motorcycle,TVS,Apache,Silver,925087dd-0aef-42ee-ab86-76f6b5571160,4d351ee6-91ed-4061-aa7d-dcda91023f2a,
32191d46-795a-4dce-a0bb-86fef3283b07,MH53TS4279,car,Kia,Seltos,Silver,8550c4b9-49f5-4c2d-a73d-cce2517f8fbd,4d351ee6-91ed-4061-aa7d-dcda91023f2a,
14a529b3-636f-4766-81e8-1a6cdcd72a19,MH19FN4230,motorcycle,Honda,Activa,Maroon,5d7a49cc-e00c-423c-8632-17d333e61075,4d351ee6-91ed-4061-aa7d-dcda91023f2a,
f95ba93b-dd2c-4540-a7c8-22773e93a3c0,MH56UD6291,motorcycle,TVS,Apache,Maroon,ea50060f-e198-4a05-a709-d029bb377831,4d351ee6-91ed-4061-aa7d-dcda91023f2a,
c4caa89a-3643-42ca-9813-12c23b8cdfde,MH60SK5504,auto-rickshaw,Bajaj,RE Compact,Maroon,ea50060f-e198-4a05-a709-d029bb377831,4d351ee6-91ed-4061-aa7d-dcda91023f2a,
dec9b512-dc3b-4c84-8895-9acbea0c9712,AP38CA6065,motorcycle,Royal Enfield,Classic 350,White,b3e2dabb-54e4-4cdb-9c2a-0c35250aa2b5,256aab43-0c6d-401c-b922-b756b4f3c7f1,97c19247-87ac-486f-ac15-862d7a702684
ea1beccf-e8d8-4184-900b-d4c0eca7b0f9,AP47EV3730,car,Tata Motors,Nexon,Black,7082cec9-293d-4983-87dc-bd34e543485c,256aab43-0c6d-401c-b922-b756b4f3c7f1,
eee76a84-f3ed-41bc-84c5-00d7125ae555,AP08ZE4770,auto-rickshaw,Bajaj,RE Compact,Silver,61bb3299-d676-4a30-b116-2dff61424c18,256aab43-0c6d-401c-b922-b756b4f3c7f1,fecebe3d-821d-4461-8f73-50f40303c96c
d00afaae-fd8c-4c22-b59c-d9ed97e69711,AP26TB7595,motorcycle,Bajaj,Pulsar,Black,13e6c2ab-5fd2-41ba-acc5-6113b9b3c0b8,256aab43-0c6d-401c-b922-b756b4f3c7f1,
d0cc96eb-b463-4b5a-b045-327557f340b6,AP15JV1604,motorcycle,Honda,Activa,White,1d81b4ed-c0fc-463d-ac33-b790781668cd,256aab43-0c6d-401c-b922-b756b4f3c7f1,
4a91710e-e365-402b-bdcb-ae4ef3a7fee0,AP47XE1942,van,Maruti Suzuki,Eeco,Black,1d81b4ed-c0fc-463d-ac33-b790781668cd,256aab43-0c6d-401c-b922-b756b4f3c7f1,3c7a665a-29ef-4c51-937c-9238747d8c3f
3302dbc1-2078-42ed-b6a3-246af6d0b1d3,UP59LD9404,car,Mahindra,Bolero,Red,79918039-a111-4ec8-ba6f-8afd77e6e1b4,4a112051-0cf1-43ef-beec-1a7e9a17cc89,
54d3dce7-78b7-4199-b805-dad88242a801,UP51QX0598,auto-rickshaw,Bajaj,RE Compact,Blue,6d430053-72a4-4dec-afd7-5fb11617c796,4a112051-0cf1-43ef-beec-1a7e9a17cc89,
5f71b751-afc1-458e-84c9-29fe00c27333,KL25NZ2612,car,Tata Motors,Nexon,Red,e790daca-4fdf-4fe2-8a2d-69f15274c7b4,716fe4d7-9c39-405b-82f3-a7646ee323f6,
9fc0b93c-a4d8-480d-ba7e-5631c8d14623,KL46VW3678,car,Kia,Seltos,Maroon,c9fa96c9-d104-434d-98fd-5b31768aee4b,716fe4d7-9c39-405b-82f3-a7646ee323f6,
513b660b-99b8-48c3-90c5-f4719ec25c46,KL55AW5798,motorcycle,Bajaj,Pulsar,Red,6b9373c9-b1fb-429a-ae3b-9bfbdb8989a9,716fe4d7-9c39-405b-82f3-a7646ee323f6,
248069a8-2a47-4e93-a8f1-8135dbd27748,KL01RS1673,motorcycle,Hero,Splendor,White,43d7c3eb-4572-4804-9122-1309bdfe0958,716fe4d7-9c39-405b-82f3-a7646ee323f6,
5cd552c3-ac9b-46fd-850e-fb614b4546db,UK31CN2076,motorcycle,Bajaj,Pulsar,Black,1fb07f3b-fccd-4edf-81e9-49e79dba6cf5,a1ac6dda-cf2b-4f37-b3bf-4697fe4e7bff,
001a4b21-517c-4736-84f4-5c0a3707a41e,UK29GX9703,van,Mahindra,Bolero Camper,Red,36d82d1c-4709-432a-b4e9-836febf9b4f6,a1ac6dda-cf2b-4f37-b3bf-4697fe4e7bff,
9ce64fab-6ddf-47a0-8aa1-59c6eaec0d74,MN36DK6165,motorcycle,Royal Enfield,Classic 350,Black,10dcf325-ae8c-493c-b9fd-8c8bf9f919e2,c49dcf9b-a287-4147-9eb8-e168df91c147,
faa927e2-b470-462b-9839-188b67d61286,MN40KR5793,motorcycle,Hero,Splendor,Blue,a95727d1-f69f-4a69-b79a-ab2d1a0b3b62,c49dcf9b-a287-4147-9eb8-e168df91c147,
c4f8a375-6b95-407d-aa0c-eb4aca13fe21,MH57KJ6221,motorcycle,TVS,Apache,Maroon,7fb4a98d-a109-42d4-9b57-dbd65a0fc22d,3a90b419-d49b-432d-b67f-8fef620d5ecd,
d8fc42a2-b316-4309-9c77-274562c6725a,MH17KF7427,motorcycle,Hero,Splendor,Red,cd9206f8-f434-4678-89e0-e46d105709b8,3a90b419-d49b-432d-b67f-8fef620d5ecd,
c0b2e936-feed-42af-8913-9e514625b418,MH02KR0266,car,Mahindra,Bolero,White,debded6d-56fd-432d-8a01-c7c6ebb6f138,3a90b419-d49b-432d-b67f-8fef620d5ecd,
2be4e53d-648b-4a96-9b62-f3683e92ef7d,WB41GH3339,motorcycle,Bajaj,Pulsar,Blue,d1c907c9-fb52-4580-839c-d2a01396ca59,fe52c460-73d2-4cee-9b9b-df1298a64904,
bdbdd9f6-0e2e-4d20-a02d-2958fe9637bd,WB58BK4093,motorcycle,Royal Enfield,Classic 350,Red,aaa7cbd2-9052-4d14-883d-36f3725edd12,fe52c460-73d2-4cee-9b9b-df1298a64904,
27944abf-c17d-412a-bea7-f25b04b47d2e,WB16YR3202,motorcycle,Bajaj,Pulsar,Red,2bb1e476-dc2e-4d44-8fc3-0d9281e7e8d9,fe52c460-73d2-4cee-9b9b-df1298a64904,
f4c559d9-a33c-4de6-af82-822fdd9d7fb1,WB03AL2865,car,Maruti Suzuki,Swift,Maroon,3774b46b-1d20-48e2-a3b0-681118382340,fe52c460-73d2-4cee-9b9b-df1298a64904,
f29ef1fc-92a0-4101-85c3-f0cca44c88dc,WB20FH0142,motorcycle,TVS,Apache,Red,d5240b93-2763-4776-8ea0-a46c20cb55cb,fe52c460-73d2-4cee-9b9b-df1298a64904,
f29b341a-3e1d-4372-8a0a-e43ba30f43ff,WB13FE7710,motorcycle,Hero,Splendor,Silver,d5240b93-2763-4776-8ea0-a46c20cb55cb,fe52c460-73d2-4cee-9b9b-df1298a64904,
63c5e03e-2c2b-4ba7-a317-28b7718a3cb4,UP34WL1481,motorcycle,Honda,Activa,Black,9741982e-8ae7-4bc1-a9be-edd46ea29cd4,75380c1f-4115-442a-9723-069166b18ee0,
d90cdcf4-2384-4294-b081-dba85714aba2,UP25RM9162,motorcycle,Royal Enfield,Classic 350,Maroon,eea666fb-5087-4272-ad58-2be04273e478,75380c1f-4115-442a-9723-069166b18ee0,
58bcd3d1-fcfb-45f9-b230-5a09e383236a,UP58CL3403,car,Kia,Seltos,Black,71ca9b1d-db04-4eaf-8500-9080bd12ad54,75380c1f-4115-442a-9723-069166b18ee0,
84569391-6110-4d5f-b872-f8ef8a480826,UP21GC9772,motorcycle,Bajaj,Pulsar,Blue,71ca9b1d-db04-4eaf-8500-9080bd12ad54,75380c1f-4115-442a-9723-069166b18ee0,
3455074e-c8e4-4977-94f6-eb2a4b1c72c6,WB22TC1598,motorcycle,Hero,Splendor,White,11e28d1e-dbbf-4e4b-9b26-d2a554c297d4,aa506d6f-30b4-4fe7-bca6-7f2c04b28c17,
7e3d72a2-8a2f-46af-9f2c-300411d5e5ab,WB34BD7619,motorcycle,TVS,Apache,White,33784a07-27e3-4c57-ad99-8faa9bd82524,aa506d6f-30b4-4fe7-bca6-7f2c04b28c17,
d894357f-0b36-4118-a834-f5d5f560991c,TN30GY1240,auto-rickshaw,Bajaj,RE Compact,Silver,9f318cbd-4f5a-4c2a-910f-f13988bd05c2,00a42346-d879-4b27-992c-2d6a762e66dd,
00e7eeda-1468-47f3-acd1-ec0f5649e51e,TN32PZ7948,car,Honda,City,Red,4f32a90d-b8f6-4eab-afcb-c297541f4b4d,00a42346-d879-4b27-992c-2d6a762e66dd,
efe6b329-ba48-47f8-a332-52e3b21e845f,TN37TG1143,car,Mahindra,Bolero,Black,a4df7d87-34bc-47a4-b7ee-ea24387b8f86,00a42346-d879-4b27-992c-2d6a762e66dd,
adcb07be-9b82-47e6-9cad-bbfd675d8043,TN32JT8034,motorcycle,Honda,Activa,Blue,a4df7d87-34bc-47a4-b7ee-ea24387b8f86,00a42346-d879-4b27-992c-2d6a762e66dd,2090861b-d686-40ef-bb36-c556e162d4dc
dafb39f2-4eb9-4f17-9c75-5575720d1db6,TN54PS2009,van,Maruti Suzuki,Eeco,White,7ac77217-ccc7-4bf3-9fe3-29adfcaef911,00a42346-d879-4b27-992c-2d6a762e66dd,
fa5b3d15-3c82-4d77-8870-8da5530ca0d6,TN21JB4771,van,Mahindra,Bolero Camper,Red,dea7aff2-2903-4051-879d-6aff74a4450b,00a42346-d879-4b27-992c-2d6a762e66dd,
32e7d729-9a5d-484c-b6ea-a5b80bc44756,UP54SZ5768,motorcycle,Hero,Splendor,Red,0d32c1fc-9e18-4cba-9143-602dc60bacec,e3ab6e89-229d-4cd6-9439-4bf6ef14629c,
6d57bb4c-7d73-4521-bc9b-b78c9d6627fa,UP14VM6100,motorcycle,TVS,Apache,Maroon,9b0bf260-d207-4388-b0e4-09b7d8afbc22,e3ab6e89-229d-4cd6-9439-4bf6ef14629c,
241f9e00-2108-4de4-83ae-5bc9740384c0,UP20YK9768,motorcycle,Bajaj,Pulsar,Blue,abc1eaa7-7c98-4b48-9e64-3b8bad8ac949,e3ab6e89-229d-4cd6-9439-4bf6ef14629c,
a57401d0-b438-44e4-9228-89882cb0b742,UP49DE8223,car,Kia,Seltos,Grey,425019a5-fb8a-4d51-85c7-18e30f34092f,e3ab6e89-229d-4cd6-9439-4bf6ef14629c,
0517286c-ae81-41b9-ac6b-287e9ad0eacd,TN39VY4712,auto-rickshaw,Bajaj,RE Compact,Black,94188fcb-b502-4aee-8cc5-2bc99075b9d6,fc95a8f1-8226-4323-8a5a-6d16cd95de50,
49b247b5-b05f-458b-b95b-fc7d2c1eb2ef,TN05WW4268,motorcycle,Royal Enfield,Classic 350,Maroon,3054a13e-230e-4bca-9767-5d49cc8efd92,fc95a8f1-8226-4323-8a5a-6d16cd95de50,
3be284bb-8680-46c9-a4a2-9ab5c4bc8a55,TN34ZJ0085,motorcycle,Royal Enfield,Classic 350,Red,4d77e74b-737e-47f3-8665-1c9e9e9dd5e3,fc95a8f1-8226-4323-8a5a-6d16cd95de50,
dcadf885-086b-41ec-99c3-c92f207be286,TN58YV5564,car,Hyundai,i20,Red,35167326-b12b-4e96-975c-62801885a181,d6f6e5ed-9856-419b-98e8-2b989301f87a,
3d2ab590-0575-4665-96fb-f1b8b2b0e0c7,TN51AG2264,motorcycle,Honda,Activa,White,f1c254f8-6d94-4a8b-ad09-cbf23ec26df1,d6f6e5ed-9856-419b-98e8-2b989301f87a,
f5481df8-f0b0-4ac2-8052-45e79dd47936,TN14NQ0655,car,Kia,Seltos,Silver,09cf52b2-35c8-430d-a161-2fad77014993,d6f6e5ed-9856-419b-98e8-2b989301f87a,
cb4eb96f-670b-4909-8c26-d75a07a62c97,TN19QF2023,motorcycle,Honda,Activa,Silver,2155aaf5-ee51-4357-9110-9dcfd2eb3383,d6f6e5ed-9856-419b-98e8-2b989301f87a,
c0893691-2faa-4abc-89f5-a9dff97017b9,TN40QE8773,motorcycle,Honda,Activa,Maroon,9205a069-02cf-4ea2-b52e-ccdfca8acc6c,d6f6e5ed-9856-419b-98e8-2b989301f87a,
40a4cbab-4b5c-4990-9506-569af03b23fc,AS04TM1960,motorcycle,Honda,Activa,Black,c9af5b97-6a34-4698-9959-3bd8e698d1cf,faceac5d-cef0-4845-be9d-06fa3701e641,
3b3bdc42-eb27-4c58-b528-c825d8a03224,AS28HG1339,motorcycle,Hero,Splendor,Blue,708eaa95-5b85-426f-8863-b3de9c6b425b,faceac5d-cef0-4845-be9d-06fa3701e641,
65124366-0f02-40ee-b27d-8612f45b8357,AS37SG5224,motorcycle,Honda,Activa,Blue,fb3911ba-8769-45a5-ad03-55563c7de121,faceac5d-cef0-4845-be9d-06fa3701e641,
392fd56b-bd68-4dfb-b820-553fc100960c,OD25MU8721,car,Toyota,Innova,Maroon,bcb2ab90-e44e-4c20-947c-ffcd8a0b3997,f5ea23e0-2fe9-4f7e-884b-7ae993d3219e,
b0701f34-4a93-4420-acbe-05e32d9bb529,KA37AM9818,car,Mahindra,Bolero,Red,206f0ab9-49f7-456e-9b19-4e7e0aae328b,cca2418e-5650-42dc-add4-f55d74d47fd4,
312b3a1a-aa9f-46cb-96c0-6388fea66e35,KA26LZ0350,motorcycle,Honda,Activa,Silver,28ba0686-eb45-4409-a401-3486d8b4212a,cca2418e-5650-42dc-add4-f55d74d47fd4,
64c5182e-edc6-46b0-8f74-ab49869f8131,KA23YK5527,motorcycle,Hero,Splendor,Silver,a182ac02-ce97-42b4-b64b-6459916295bb,cca2418e-5650-42dc-add4-f55d74d47fd4,
1b338e76-5ac3-4a69-b291-d080c5a846ca,KA53UK0029,car,Honda,City,White,a182ac02-ce97-42b4-b64b-6459916295bb,cca2418e-5650-42dc-add4-f55d74d47fd4,
2c0d0cea-1025-4073-9795-9f1831741541,KA44NX5267,motorcycle,Royal Enfield,Classic 350,Blue,04d36625-b5aa-4286-a543-bf880a885eb0,cca2418e-5650-42dc-add4-f55d74d47fd4,
e2b194b8-26d1-4e8d-a8ce-d25d1c6c2a98,KA28WU3387,truck,Eicher,Pro 2049,Maroon,04d36625-b5aa-4286-a543-bf880a885eb0,cca2418e-5650-42dc-add4-f55d74d47fd4,
d2f51ec1-8566-42a3-aab3-29457cf9aee8,KA24AY1019,truck,Tata Motors,LPT 1109,Silver,acd25cbb-36f7-421c-b26e-f6d029411c71,cca2418e-5650-42dc-add4-f55d74d47fd4,
ff5c3984-4145-4dbf-9e13-ba0db7f34f45,KA16TC4508,truck,Ashok Leyland,Dost,Silver,acd25cbb-36f7-421c-b26e-f6d029411c71,cca2418e-5650-42dc-add4-f55d74d47fd4,
e21119d5-9898-4119-86a4-fd445e1b83ba,OD50QH9810,car,Maruti Suzuki,Swift,Black,50873f12-f502-48f0-b7b9-1ca825fbb932,d476c65b-b5f7-4b45-92c9-9d055266a324,
3eacdbd8-25d8-4b50-bf65-66f0d32b9d8f,OD09PT3950,motorcycle,TVS,Apache,Grey,0dac34c9-87da-4f5d-84ae-d23c900dd240,d476c65b-b5f7-4b45-92c9-9d055266a324,
6767e510-3a4a-41fd-a187-b2a6289bb7cd,GJ16NS8108,motorcycle,Honda,Activa,Silver,fc229bfb-d5f2-489c-8d2a-a62decd6913c,09265518-c1a8-49d8-9c02-a60d850ef854,
