ground_truth_id,person_id,network_role,related_person_id,relationship_type,evidence_sources,confidence,case_id,event_id,notes
2589b65a-daae-4ee6-8ae5-1753f39fb0ad,43d397f3-6279-4e7b-b1e1-d2dd053d82d2,cdr_lieutenant,f41f457b-1975-41bc-97f0-d83efefcce31,called,cdr_records,0.06666666666666667,b8d3ad45-c8d8-4136-823b-dc56797bbe6a,,Single-source or low-frequency link; supporting evidence only
1b443bc1-0bd5-49aa-9c95-803b96ecfa7f,43d397f3-6279-4e7b-b1e1-d2dd053d82d2,cdr_lieutenant,fe23bf1a-8c7f-4ce5-bf1d-7b53804dd17d,called,cdr_records,0.06666666666666667,a691f6e4-9bec-4abd-88c2-2fea613fd19e,,Single-source or low-frequency link; supporting evidence only
daeddc76-02b4-4708-bd85-e48ea7813865,454733be-201b-4f37-bdc8-fabcf42fcd20,financial_mule,7a8dcb3d-2353-4f1c-8481-583a228493ce,called,cdr_records,0.06666666666666667,,,Single-source or low-frequency link; supporting evidence only
5887dc5e-70bf-442a-b40d-ac380be8960e,4556cc56-b8be-4b38-9780-75ecd506fb1d,financial_mule,4604c0fb-6f50-45d8-9c76-8c666a59a025,called+financial_transfer,"cdr_records,financial_transactions",0.125,,,Single-source or low-frequency link; supporting evidence only
b5f7234f-c35e-4e03-a74f-e45e77d62b4a,4556cc56-b8be-4b38-9780-75ecd506fb1d,financial_mule,4e23666b-e908-419c-8413-cc86957ec667,called+financial_transfer,"cdr_records,financial_transactions",0.375,,,Flagged as suspicious in graph_relationships (multi-source corroboration)
a5f78618-4d9c-4a60-b1db-4c40e73c3a78,4556cc56-b8be-4b38-9780-75ecd506fb1d,financial_mule,a8e8d715-c685-4e6e-b7b6-770c44b19fa0,called,cdr_records,0.06666666666666667,,,Single-source or low-frequency link; supporting evidence only
50ee461d-531e-46f5-bd26-b69548b0a80a,45fde464-2062-4c6b-8c6d-947c4580b94d,cdr_operative,45fde464-2062-4c6b-8c6d-947c4580b94d,called,cdr_records,0.2,32e4d776-35df-4688-9259-7b74dd290ddc,,Flagged as suspicious in graph_relationships (multi-source corroboration)
c3f880a8-4991-4d35-9e5b-e75a3a6a39b2,45fde464-2062-4c6b-8c6d-947c4580b94d,cdr_operative,64c8c8c4-3eca-40a8-a280-fce21bb2974a,called,cdr_records,0.06666666666666667,,,Single-source or low-frequency link; supporting evidence only
08c791ca-b03c-4cd0-a9af-5d68ea2f11a3,4604c0fb-6f50-45d8-9c76-8c666a59a025,cdr_peripheral,470bc6dc-44e7-4c45-bf4a-da28c0844bdf,called,cdr_records,0.4,f2f115ab-5b0b-4cdc-a136-b775845814d5,,Flagged as suspicious in graph_relationships (multi-source corroboration)
804f960f-6e27-4409-b140-8b5b9d6d9437,4604c0fb-6f50-45d8-9c76-8c666a59a025,cdr_peripheral,4a2c443a-ac5b-475a-8418-5e2f8033b25e,called,cdr_records,0.06666666666666667,c96763f4-da85-4d19-91b0-4873ddb73a38,,Single-source or low-frequency link; supporting evidence only
0f3539a9-5fe1-4043-9fd4-2eeeb1aaf8c4,4604c0fb-6f50-45d8-9c76-8c666a59a025,cdr_peripheral,635e45b9-affe-4a6b-8d36-f3adf8ebf039,called+financial_transfer,"cdr_records,financial_transactions",0.125,9e1a4a07-e50c-4870-864f-2d705f28fae5,,Single-source or low-frequency link; supporting evidence only
9ffbddd5-d431-4b44-90bb-f7258bd0c2c1,4604c0fb-6f50-45d8-9c76-8c666a59a025,cdr_peripheral,66608c82-c95e-449d-8483-39e9876092a0,called,cdr_records,0.06666666666666667,b8d3ad45-c8d8-4136-823b-dc56797bbe6a,,Single-source or low-frequency link; supporting evidence only
9b29035b-0f4c-42f7-8635-d4e083976088,4604c0fb-6f50-45d8-9c76-8c666a59a025,cdr_peripheral,7a8dcb3d-2353-4f1c-8481-583a228493ce,called,cdr_records,0.13333333333333333,,,Single-source or low-frequency link; supporting evidence only
b8bad4dd-3a23-4545-b106-ebd359ebb637,4604c0fb-6f50-45d8-9c76-8c666a59a025,cdr_peripheral,a4df7d87-34bc-47a4-b7ee-ea24387b8f86,called,cdr_records,0.06666666666666667,04f26d44-0c08-4f75-a336-71b46b7a94f1,,Single-source or low-frequency link; supporting evidence only
eb3d04c0-366d-4415-a509-118767b4da4c,4604c0fb-6f50-45d8-9c76-8c666a59a025,cdr_peripheral,a8e20f0c-a0dc-4b0b-8e64-0798129b4048,called,cdr_records,0.06666666666666667,31b964e9-e0a0-4342-9d40-d7ea00c2e077,,Single-source or low-frequency link; supporting evidence only
1f90b862-3847-4357-9c03-33a4ba0414e6,4604c0fb-6f50-45d8-9c76-8c666a59a025,cdr_peripheral,d038f78a-ac24-4255-9b01-1d1541ce8012,called,cdr_records,0.06666666666666667,,,Single-source or low-frequency link; supporting evidence only
16d849e7-ba42-4e65-9c8b-65379d88c778,4604c0fb-6f50-45d8-9c76-8c666a59a025,cdr_peripheral,ed7911e6-3465-4f1d-b781-e1f0f3b04c18,called+financial_transfer,"cdr_records,financial_transactions",0.25,,,Flagged as suspicious in graph_relationships (multi-source corroboration)
be8b3f4d-82e0-49fd-b188-36d81f1057d6,4604c0fb-6f50-45d8-9c76-8c666a59a025,cdr_peripheral,fe23bf1a-8c7f-4ce5-bf1d-7b53804dd17d,called,cdr_records,0.13333333333333333,ccaf96a0-e148-4313-9d29-ab057a8be0dd,,Single-source or low-frequency link; supporting evidence only
7ecc72f5-86e4-40e7-98e0-f8593c21c423,470bc6dc-44e7-4c45-bf4a-da28c0844bdf,cdr_operative,470bc6dc-44e7-4c45-bf4a-da28c0844bdf,called,cdr_records,0.4666666666666667,f2f115ab-5b0b-4cdc-a136-b775845814d5,,Flagged as suspicious in graph_relationships (multi-source corroboration)
41be779d-dc09-4b31-8495-96888bfcabd5,470bc6dc-44e7-4c45-bf4a-da28c0844bdf,cdr_operative,47635c92-ffa4-4fc8-b344-531214f40b95,called+co_observed,"cdr_records,surveillance_records",0.55,ccaf96a0-e148-4313-9d29-ab057a8be0dd,,Flagged as suspicious in graph_relationships (multi-source corroboration)
682c5aff-6d24-4f94-a181-c62f81a16b7f,470bc6dc-44e7-4c45-bf4a-da28c0844bdf,cdr_operative,50873f12-f502-48f0-b7b9-1ca825fbb932,called,cdr_records,0.8666666666666667,f2f115ab-5b0b-4cdc-a136-b775845814d5,,Flagged as suspicious in graph_relationships (multi-source corroboration)
618b54a3-8312-4bd2-96c6-033373987868,470bc6dc-44e7-4c45-bf4a-da28c0844bdf,cdr_operative,6641b356-0f73-4184-9190-a96424cd43c5,called,cdr_records,0.06666666666666667,,,Single-source or low-frequency link; supporting evidence only
2132b0da-e02a-4767-8a93-1a0b35105e8d,470bc6dc-44e7-4c45-bf4a-da28c0844bdf,cdr_operative,fadc20a4-a5ff-4ca0-a3e7-8c5cb974aefb,called,cdr_records,0.2,,,Flagged as suspicious in graph_relationships (multi-source corroboration)
61a59f8c-406d-46d0-bb74-8021eecde575,470bc6dc-44e7-4c45-bf4a-da28c0844bdf,cdr_operative,fda48128-2192-4b25-b3ea-16e344d9bf64,called,cdr_records,0.13333333333333333,ed3276a9-f584-49cf-81b2-430e73eff8e0,,Single-source or low-frequency link; supporting evidence only
f91807c4-7e4f-4395-b437-59bc646db0e3,47635c92-ffa4-4fc8-b344-531214f40b95,cdr_peripheral,4a2c443a-ac5b-475a-8418-5e2f8033b25e,called,cdr_records,0.06666666666666667,ed3276a9-f584-49cf-81b2-430e73eff8e0,,Single-source or low-frequency link; supporting evidence only
7ab87a72-3c14-47b6-a719-b68f1cc70317,47635c92-ffa4-4fc8-b344-531214f40b95,cdr_peripheral,4bd924a0-4163-4b8e-8fe2-47caadf44a76,called,cdr_records,0.13333333333333333,419255c5-c457-4c9f-bcda-0a7c3d99e2ba,,Single-source or low-frequency link; supporting evidence only
2c0a90ec-767b-471a-a8fd-3582bad9f964,47635c92-ffa4-4fc8-b344-531214f40b95,cdr_peripheral,4e23666b-e908-419c-8413-cc86957ec667,called,cdr_records,0.06666666666666667,,,Single-source or low-frequency link; supporting evidence only
5db20903-e22b-4fa5-bb9b-d1bb6516da8e,47635c92-ffa4-4fc8-b344-531214f40b95,cdr_peripheral,50873f12-f502-48f0-b7b9-1ca825fbb932,called,cdr_records,0.06666666666666667,97dc9d85-ecad-4d07-91c0-9c19bd0144ba,,Single-source or low-frequency link; supporting evidence only
d2514ace-1a62-495d-bfe0-0fc6460ee0d7,47635c92-ffa4-4fc8-b344-531214f40b95,cdr_peripheral,527acfb6-d569-437a-93dd-9ffe15d94950,called,cdr_records,0.06666666666666667,d47201c9-711f-4088-af2a-14e95ccd2b8a,,Single-source or low-frequency link; supporting evidence only
306b5f36-6a21-4912-b091-eff5f5497207,47635c92-ffa4-4fc8-b344-531214f40b95,cdr_peripheral,58403a85-3bb2-4384-b35a-06d05951268a,called,cdr_records,0.06666666666666667,d47201c9-711f-4088-af2a-14e95ccd2b8a,,Single-source or low-frequency link; supporting evidence only
d2ba1134-2760-41ee-b49c-fdac81ad50f7,47635c92-ffa4-4fc8-b344-531214f40b95,cdr_peripheral,6641b356-0f73-4184-9190-a96424cd43c5,called,cdr_records,0.06666666666666667,f2f115ab-5b0b-4cdc-a136-b775845814d5,,Single-source or low-frequency link; supporting evidence only
08057492-1279-4c81-a4cd-743aa3b8eb60,47635c92-ffa4-4fc8-b344-531214f40b95,cdr_peripheral,94d607d7-3492-48ab-a373-f24cb1390211,called+co_observed,"cdr_records,surveillance_records",0.55,31b964e9-e0a0-4342-9d40-d7ea00c2e077,,Flagged as suspicious in graph_relationships (multi-source corroboration)
e1d4ab37-9af4-41da-800b-ca998b2886dd,47635c92-ffa4-4fc8-b344-531214f40b95,cdr_peripheral,a4df7d87-34bc-47a4-b7ee-ea24387b8f86,called,cdr_records,0.13333333333333333,c96763f4-da85-4d19-91b0-4873ddb73a38,,Single-source or low-frequency link; supporting evidence only
f3a2cd5d-0fea-4e95-9e01-aad667bc1d97,47635c92-ffa4-4fc8-b344-531214f40b95,cdr_peripheral,a8e8d715-c685-4e6e-b7b6-770c44b19fa0,called,cdr_records,0.06666666666666667,b8d3ad45-c8d8-4136-823b-dc56797bbe6a,,Single-source or low-frequency link; supporting evidence only
34060c1a-fadb-4cc0-993b-7a45de4e9c30,47635c92-ffa4-4fc8-b344-531214f40b95,cdr_peripheral,c529d9ef-2cd1-45c2-9e04-a55827105e21,called,cdr_records,0.06666666666666667,a691f6e4-9bec-4abd-88c2-2fea613fd19e,,Single-source or low-frequency link; supporting evidence only
43f285d4-41a7-45b3-905d-ac142e15779d,47635c92-ffa4-4fc8-b344-531214f40b95,cdr_peripheral,e1beaf71-9083-44d6-bf40-81271b755321,called,cdr_records,0.2,f2f115ab-5b0b-4cdc-a136-b775845814d5,,Flagged as suspicious in graph_relationships (multi-source corroboration)
2b822196-c7a6-4b0e-b2fb-590cfa364af0,47635c92-ffa4-4fc8-b344-531214f40b95,cdr_peripheral,fda48128-2192-4b25-b3ea-16e344d9bf64,called,cdr_records,0.06666666666666667,965473d2-140c-4f93-a2ec-6146894edced,,Single-source or low-frequency link; supporting evidence only
5c85a6ee-831e-476c-97b1-b8e63a3ef971,47635c92-ffa4-4fc8-b344-531214f40b95,cdr_peripheral,fe23bf1a-8c7f-4ce5-bf1d-7b53804dd17d,called,cdr_records,0.06666666666666667,9148906d-82d0-44c2-9ce4-224479a19d29,,Single-source or low-frequency link; supporting evidence only
00bcf6c8-26a6-4646-93d6-19c5e87a7dcc,4a2c443a-ac5b-475a-8418-5e2f8033b25e,cdr_operative,4a2c443a-ac5b-475a-8418-5e2f8033b25e,called,cdr_records,0.2,f2f115ab-5b0b-4cdc-a136-b775845814d5,,Flagged as suspicious in graph_relationships (multi-source corroboration)
4033840a-00ad-4fb3-b011-1ed1ab4ccfca,4a2c443a-ac5b-475a-8418-5e2f8033b25e,cdr_operative,50873f12-f502-48f0-b7b9-1ca825fbb932,called,cdr_records,0.4,f2f115ab-5b0b-4cdc-a136-b775845814d5,,Flagged as suspicious in graph_relationships (multi-source corroboration)
b5ffde88-2cd4-48cf-b64c-7b2d0c5f7b11,4a2c443a-ac5b-475a-8418-5e2f8033b25e,cdr_operative,73afdf7b-f403-4f68-a828-79d245d66657,called+financial_transfer,"cdr_records,financial_transactions",0.125,,,Single-source or low-frequency link; supporting evidence only
f711e584-4c40-4328-8197-f5cd921a7516,4a2c443a-ac5b-475a-8418-5e2f8033b25e,cdr_operative,a4df7d87-34bc-47a4-b7ee-ea24387b8f86,called,cdr_records,0.06666666666666667,97dc9d85-ecad-4d07-91c0-9c19bd0144ba,,Single-source or low-frequency link; supporting evidence only
11bf2b50-4899-42e4-92c0-373a38b1059d,4a2c443a-ac5b-475a-8418-5e2f8033b25e,cdr_operative,b56c9b82-0597-4e04-9c41-1272f478a5d2,called+financial_transfer,"cdr_records,financial_transactions",0.4,f2f115ab-5b0b-4cdc-a136-b775845814d5,,Flagged as suspicious in graph_relationships (multi-source corroboration)
b4daf67a-061a-4860-b119-5773312231e8,4a2c443a-ac5b-475a-8418-5e2f8033b25e,cdr_operative,fda48128-2192-4b25-b3ea-16e344d9bf64,called,cdr_records,0.06666666666666667,31b964e9-e0a0-4342-9d40-d7ea00c2e077,,Single-source or low-frequency link; supporting evidence only
53d64859-a58d-42fd-916d-c0a65a935d4b,4bd924a0-4163-4b8e-8fe2-47caadf44a76,cdr_operative,4bd924a0-4163-4b8e-8fe2-47caadf44a76,called,cdr_records,0.26666666666666666,32e4d776-35df-4688-9259-7b74dd290ddc,,Flagged as suspicious in graph_relationships (multi-source corroboration)
36eb40a1-c6bb-463c-9ec9-4f3ca31d62a2,4bd924a0-4163-4b8e-8fe2-47caadf44a76,cdr_operative,58403a85-3bb2-4384-b35a-06d05951268a,called,cdr_records,0.06666666666666667,f2f115ab-5b0b-4cdc-a136-b775845814d5,,Single-source or low-frequency link; supporting evidence only
170f7bcd-c88d-406d-913e-da22a3bf3dff,4bd924a0-4163-4b8e-8fe2-47caadf44a76,cdr_operative,635e45b9-affe-4a6b-8d36-f3adf8ebf039,called,cdr_records,0.13333333333333333,9e1a4a07-e50c-4870-864f-2d705f28fae5,,Single-source or low-frequency link; supporting evidence only
87f0c2b5-f2ba-4aeb-bf80-57028096b3e8,4bd924a0-4163-4b8e-8fe2-47caadf44a76,cdr_operative,6641b356-0f73-4184-9190-a96424cd43c5,called,cdr_records,0.06666666666666667,97dc9d85-ecad-4d07-91c0-9c19bd0144ba,,Single-source or low-frequency link; supporting evidence only
7c37645f-5347-4eb3-af7e-d476dfef2cb0,4bd924a0-4163-4b8e-8fe2-47caadf44a76,cdr_operative,a8e8d715-c685-4e6e-b7b6-770c44b19fa0,called,cdr_records,0.06666666666666667,,,Single-source or low-frequency link; supporting evidence only
fce79867-337d-4637-9d32-fa0459969df1,4bd924a0-4163-4b8e-8fe2-47caadf44a76,cdr_operative,c529d9ef-2cd1-45c2-9e04-a55827105e21,called,cdr_records,0.13333333333333333,8e27cb1e-4acc-4c47-ba20-63020505ffb3,,Single-source or low-frequency link; supporting evidence only
138751d7-523c-4295-9d5a-cc9699d8ebbc,4be433a6-e91f-404d-b1bd-7d3d856145d8,cdr_peripheral,50873f12-f502-48f0-b7b9-1ca825fbb932,called,cdr_records,0.06666666666666667,,,Single-source or low-frequency link; supporting evidence only
ccb16cd9-7b22-4563-ac9c-4e172a67d7ae,4be433a6-e91f-404d-b1bd-7d3d856145d8,cdr_peripheral,80d1a12f-12b3-4bd3-abd1-b154fc01378c,called,cdr_records,0.06666666666666667,9148906d-82d0-44c2-9ce4-224479a19d29,,Single-source or low-frequency link; supporting evidence only
0d201b3e-8e82-4f95-923f-962f32464a13,4be433a6-e91f-404d-b1bd-7d3d856145d8,cdr_peripheral,95b21a34-896e-4a99-ab1f-18b495bd8672,called,cdr_records,0.06666666666666667,,,Single-source or low-frequency link; supporting evidence only
36ec0021-37c4-4157-ab07-eccc09894843,4be433a6-e91f-404d-b1bd-7d3d856145d8,cdr_peripheral,9b8c97f6-e515-44fa-9b93-a3cbf7295baa,called,cdr_records,0.4,f2f115ab-5b0b-4cdc-a136-b775845814d5,,Flagged as suspicious in graph_relationships (multi-source corroboration)
b57609fe-f13e-4cf7-a0f5-26b35287c04a,4be433a6-e91f-404d-b1bd-7d3d856145d8,cdr_peripheral,a1986a86-ee18-4b99-bde2-9f10ab7ccd8e,called,cdr_records,0.13333333333333333,b9787f53-534b-412b-9b7f-7e0190046463,,Single-source or low-frequency link; supporting evidence only
afd199fe-4982-4300-8bc1-71558f477a6d,4be433a6-e91f-404d-b1bd-7d3d856145d8,cdr_peripheral,a8e20f0c-a0dc-4b0b-8e64-0798129b4048,called,cdr_records,0.06666666666666667,7d104ee8-3694-4a75-ae8d-165f02f3074f,,Single-source or low-frequency link; supporting evidence only
73604da6-325c-4770-bfed-cda8e19b894a,4de490be-92c2-4542-a982-4a674c43b835,social_discovered_associate,7a8dcb3d-2353-4f1c-8481-583a228493ce,called,cdr_records,0.06666666666666667,,,Single-source or low-frequency link; supporting evidence only
da080329-18af-4d17-a214-5cd97569f3cd,4de490be-92c2-4542-a982-4a674c43b835,social_discovered_associate,fa00070c-1deb-4b17-9387-7bd434ff75af,called,cdr_records,0.06666666666666667,,,Single-source or low-frequency link; supporting evidence only
a1a2bc73-b336-495b-b133-ac69a1568901,4e23666b-e908-419c-8413-cc86957ec667,cdr_operative,4e23666b-e908-419c-8413-cc86957ec667,called,cdr_records,0.13333333333333333,32e4d776-35df-4688-9259-7b74dd290ddc,,Single-source or low-frequency link; supporting evidence only
2741b889-e63a-42da-9092-7c8b26953128,4f5ce979-ecb2-4e53-b0e3-6c1a025dc4a2,cdr_operative,4f5ce979-ecb2-4e53-b0e3-6c1a025dc4a2,called,cdr_records,0.26666666666666666,f2f115ab-5b0b-4cdc-a136-b775845814d5,,Flagged as suspicious in graph_relationships (multi-source corroboration)
9a865fab-3b1a-4ec0-8400-6596631449e3,4f5ce979-ecb2-4e53-b0e3-6c1a025dc4a2,cdr_operative,9b4e88b4-77b3-4882-8c33-0051f58d3ce4,called,cdr_records,0.06666666666666667,d47201c9-711f-4088-af2a-14e95ccd2b8a,,Single-source or low-frequency link; supporting evidence only
b0751bff-9c9a-4416-a6a3-9dad6de47e38,4f5ce979-ecb2-4e53-b0e3-6c1a025dc4a2,cdr_operative,9b8c97f6-e515-44fa-9b93-a3cbf7295baa,called+co_observed,"cdr_records,surveillance_records",0.55,d47201c9-711f-4088-af2a-14e95ccd2b8a,,Flagged as suspicious in graph_relationships (multi-source corroboration)
b84828dc-76b8-4823-bf50-95e170a25ebf,4f5ce979-ecb2-4e53-b0e3-6c1a025dc4a2,cdr_operative,a8e8d715-c685-4e6e-b7b6-770c44b19fa0,called+co_observed,"cdr_records,surveillance_records",0.6,f2f115ab-5b0b-4cdc-a136-b775845814d5,,Flagged as suspicious in graph_relationships (multi-source corroboration)
d12953ed-6568-4b19-8200-5d50050db9b9,4f5ce979-ecb2-4e53-b0e3-6c1a025dc4a2,cdr_operative,df8f9173-d8b6-46df-ad3c-2ebcbba09b2e,called+co_observed,"cdr_records,surveillance_records",0.55,a691f6e4-9bec-4abd-88c2-2fea613fd19e,,Flagged as suspicious in graph_relationships (multi-source corroboration)
fc371c95-0a3a-4bad-978a-e3fb55c241fa,4f5ce979-ecb2-4e53-b0e3-6c1a025dc4a2,cdr_operative,f41f457b-1975-41bc-97f0-d83efefcce31,called,cdr_records,0.3333333333333333,f2f115ab-5b0b-4cdc-a136-b775845814d5,,Flagged as suspicious in graph_relationships (multi-source corroboration)
3f275ed0-f15e-4401-b715-824c60e9b805,4f5ce979-ecb2-4e53-b0e3-6c1a025dc4a2,cdr_operative,fe23bf1a-8c7f-4ce5-bf1d-7b53804dd17d,called,cdr_records,0.06666666666666667,04f26d44-0c08-4f75-a336-71b46b7a94f1,,Single-source or low-frequency link; supporting evidence only
8b53bd5b-6775-429f-be17-532913491357,4f5ce979-ecb2-4e53-b0e3-6c1a025dc4a2,cdr_operative,fecebe3d-821d-4461-8f73-50f40303c96c,called+co_observed,"cdr_records,surveillance_records",0.55,f2f115ab-5b0b-4cdc-a136-b775845814d5,,Flagged as suspicious in graph_relationships (multi-source corroboration)
7ca811b0-ae7b-442c-92e7-df2fd7f232d4,50873f12-f502-48f0-b7b9-1ca825fbb932,cdr_lieutenant,50873f12-f502-48f0-b7b9-1ca825fbb932,called,cdr_records,1,f2f115ab-5b0b-4cdc-a136-b775845814d5,,Flagged as suspicious in graph_relationships (multi-source corroboration)
051c55af-4e08-4b78-8d27-ed76c0ac2cc5,50873f12-f502-48f0-b7b9-1ca825fbb932,cdr_lieutenant,58403a85-3bb2-4384-b35a-06d05951268a,called,cdr_records,0.06666666666666667,,,Single-source or low-frequency link; supporting evidence only
6ae7edaa-564c-4467-897a-9bcd9d278c27,50873f12-f502-48f0-b7b9-1ca825fbb932,cdr_lieutenant,64c8c8c4-3eca-40a8-a280-fce21bb2974a,called,cdr_records,0.06666666666666667,a691f6e4-9bec-4abd-88c2-2fea613fd19e,,Single-source or low-frequency link; supporting evidence only
842590c2-b39a-448f-b803-626087941411,50873f12-f502-48f0-b7b9-1ca825fbb932,cdr_lieutenant,6da2a43c-3bff-4bc9-b9d0-5d6b9b496b89,called,cdr_records,0.9333333333333333,f2f115ab-5b0b-4cdc-a136-b775845814d5,,Flagged as suspicious in graph_relationships (multi-source corroboration)
a3ebb11e-b83c-4564-b5cd-162f8e3506a6,50873f12-f502-48f0-b7b9-1ca825fbb932,cdr_lieutenant,9b4e88b4-77b3-4882-8c33-0051f58d3ce4,called,cdr_records,0.5333333333333333,f2f115ab-5b0b-4cdc-a136-b775845814d5,,Flagged as suspicious in graph_relationships (multi-source corroboration)
69547878-7801-43d6-b8b2-6e6ffae47bdc,50873f12-f502-48f0-b7b9-1ca825fbb932,cdr_lieutenant,dcb5fa28-849b-4f4c-b099-f2c540a9bdbc,called,cdr_records,0.6666666666666666,f2f115ab-5b0b-4cdc-a136-b775845814d5,,Flagged as suspicious in graph_relationships (multi-source corroboration)
9fe48d2a-70c0-4a1e-a80f-227d6163247c,527acfb6-d569-437a-93dd-9ffe15d94950,cdr_operative,527acfb6-d569-437a-93dd-9ffe15d94950,called,cdr_records,0.2,32e4d776-35df-4688-9259-7b74dd290ddc,,Flagged as suspicious in graph_relationships (multi-source corroboration)
07b2fdff-61d0-41e6-91d4-284439c06386,527acfb6-d569-437a-93dd-9ffe15d94950,cdr_operative,5d4e95f6-a5b7-458f-bb96-16b83c313283,called,cdr_records,0.06666666666666667,,,Single-source or low-frequency link; supporting evidence only
b9ad160a-879a-4e3a-accf-64144a2c0f0e,527acfb6-d569-437a-93dd-9ffe15d94950,cdr_operative,80d1a12f-12b3-4bd3-abd1-b154fc01378c,called,cdr_records,0.06666666666666667,,,Single-source or low-frequency link; supporting evidence only
34ff5e92-9cbf-4af5-b58f-b2bdbd70aff0,527acfb6-d569-437a-93dd-9ffe15d94950,cdr_operative,a249f1b5-82e1-4c5b-a594-3a1738f6cd01,called,cdr_records,0.06666666666666667,,,Single-source or low-frequency link; supporting evidence only
6e399f16-1c06-4eca-abd6-d40b0dd937c3,527acfb6-d569-437a-93dd-9ffe15d94950,cdr_operative,a4df7d87-34bc-47a4-b7ee-ea24387b8f86,called,cdr_records,0.06666666666666667,b8d3ad45-c8d8-4136-823b-dc56797bbe6a,,Single-source or low-frequency link; supporting evidence only
14365f80-cdc0-46ca-96f2-8574e40e5676,527acfb6-d569-437a-93dd-9ffe15d94950,cdr_operative,a53fff68-2c1f-4540-a9b7-9187343dc876,called,cdr_records,0.06666666666666667,,,Single-source or low-frequency link; supporting evidence only
cef7fac7-e443-4677-9564-68b65092fb1d,527acfb6-d569-437a-93dd-9ffe15d94950,cdr_operative,a8e8d715-c685-4e6e-b7b6-770c44b19fa0,called,cdr_records,0.06666666666666667,,,Single-source or low-frequency link; supporting evidence only
cec8e5c3-96bb-4a02-8c38-2c452dcf9e10,527acfb6-d569-437a-93dd-9ffe15d94950,cdr_operative,b56c9b82-0597-4e04-9c41-1272f478a5d2,called+financial_transfer,"cdr_records,financial_transactions",0.125,,,Single-source or low-frequency link; supporting evidence only
4124adc3-ac46-4195-9269-37420d5db18b,527acfb6-d569-437a-93dd-9ffe15d94950,cdr_operative,f41f457b-1975-41bc-97f0-d83efefcce31,called,cdr_records,0.13333333333333333,b8d3ad45-c8d8-4136-823b-dc56797bbe6a,,Single-source or low-frequency link; supporting evidence only
93ef93f4-7edf-4b43-b2ba-1261f83346fa,527acfb6-d569-437a-93dd-9ffe15d94950,cdr_operative,fe23bf1a-8c7f-4ce5-bf1d-7b53804dd17d,called,cdr_records,0.13333333333333333,8e27cb1e-4acc-4c47-ba20-63020505ffb3,,Single-source or low-frequency link; supporting evidence only
5bee9f3a-7909-4ef9-92e3-0efff7b6fbc6,54c82bdd-31ea-4ed6-9d88-87aa3fa602dd,financial_mule,9b8c97f6-e515-44fa-9b93-a3cbf7295baa,called,cdr_records,0.06666666666666667,,,Single-source or low-frequency link; supporting evidence only
2a2306dd-cd72-4b4d-ba24-e2cc48785552,54c82bdd-31ea-4ed6-9d88-87aa3fa602dd,financial_mule,a320ee3a-ba3e-40b3-b0e9-2d9266f355fc,called,cdr_records,0.06666666666666667,,,Single-source or low-frequency link; supporting evidence only
8189e95d-0ed8-4ecc-8cb5-f81362e174ee,54c82bdd-31ea-4ed6-9d88-87aa3fa602dd,financial_mule,fd989a10-f458-4c0b-b4de-8816b6ffefdc,called,cdr_records,0.06666666666666667,,,Single-source or low-frequency link; supporting evidence only
5dfdf7c4-54b8-4084-9a5c-a84be841b453,55cfdf10-a1a9-4735-ae66-8aae4018cb6a,financial_mule,9b4e88b4-77b3-4882-8c33-0051f58d3ce4,called,cdr_records,0.06666666666666667,,,Single-source or low-frequency link; supporting evidence only
e47836fd-3eaf-4429-a6cf-596aaef42796,55cfdf10-a1a9-4735-ae66-8aae4018cb6a,financial_mule,b3e2dabb-54e4-4cdb-9c2a-0c35250aa2b5,called+financial_transfer,"cdr_records,financial_transactions",0.375,a7849323-bce8-46b2-a835-75ac4446df2d,,Flagged as suspicious in graph_relationships (multi-source corroboration)
046a8e53-255e-4015-9034-e456c06975fb,58403a85-3bb2-4384-b35a-06d05951268a,cdr_kingpin,58403a85-3bb2-4384-b35a-06d05951268a,called,cdr_records,1,32e4d776-35df-4688-9259-7b74dd290ddc,,Flagged as suspicious in graph_relationships (multi-source corroboration)
f1a20ee4-fef9-4fdf-a44c-9fe67328e9b3,58403a85-3bb2-4384-b35a-06d05951268a,cdr_kingpin,64c8c8c4-3eca-40a8-a280-fce21bb2974a,called,cdr_records,0.13333333333333333,ccaf96a0-e148-4313-9d29-ab057a8be0dd,,Single-source or low-frequency link; supporting evidence only
c0c50d5f-4024-4836-b656-413395a4686b,58403a85-3bb2-4384-b35a-06d05951268a,cdr_kingpin,7a8dcb3d-2353-4f1c-8481-583a228493ce,called,cdr_records,0.06666666666666667,7d104ee8-3694-4a75-ae8d-165f02f3074f,,Single-source or low-frequency link; supporting evidence only
c1f1443b-219d-400f-8080-4207811004c1,58403a85-3bb2-4384-b35a-06d05951268a,cdr_kingpin,a1986a86-ee18-4b99-bde2-9f10ab7ccd8e,called,cdr_records,0.06666666666666667,04f26d44-0c08-4f75-a336-71b46b7a94f1,,Single-source or low-frequency link; supporting evidence only
e9e9c223-4052-4a32-a0f6-4d4a44976660,58403a85-3bb2-4384-b35a-06d05951268a,cdr_kingpin,a4df7d87-34bc-47a4-b7ee-ea24387b8f86,called,cdr_records,0.06666666666666667,,,Single-source or low-frequency link; supporting evidence only
